transaction_id,user_id,amount,merchant,category,timestamp,location,payment_status
TXN-000742,U0013,93.77,Walmart,Shopping,2025-06-09T13:01,"New York, USA",Completed
TXN-000266,U0046,99.41,Whole Foods,Groceries,2025-08-23T11:00,"Dubai, UAE",Completed
TXN-000377,U0099,7.95,Starbucks,Food,2025-08-05T00:41,"Austin, USA",Completed
TXN-000980,U0005,92.97,Safeway,Groceries,2025-09-20T22:37,"Austin, USA",Completed
TXN-000440,U0102,133.83,Crypto.com,Crypto,2025-07-24T06:54,"Chicago, USA",Completed
TXN-000272,U0099,52.04,DoorDash,Food,2025-09-29T21:20,"San Francisco, USA",Completed
TXN-000245,U0141,97.95,Uber,Travel,2025-12-09T11:52,"San Francisco, USA",Failed
TXN-001165,U0124,278.82,Airbnb,Travel,2025-08-20T11:11,"Seattle, USA",Completed
TXN-000713,U0105,61.62,Trader Joe's,Groceries,2025-09-14T12:33,"Austin, USA",Completed
TXN-000998,U0142,85.31,Spotify,Bills,2025-10-24T10:29,"Los Angeles, USA",Completed
TXN-001468,U0149,51.33,Marriott,Travel,2025-09-14T10:07,"Dubai, UAE",Completed
TXN-000416,U0140,103.28,Best Buy,Shopping,2025-09-05T04:44,"Los Angeles, USA",Failed
TXN-000274,U0129,23.6,DoorDash,Food,2025-08-15T09:47,Singapore,Completed
TXN-000862,U0031,41.51,Walmart,Shopping,2026-02-01T04:05,"Los Angeles, USA",Completed
TXN-000251,U0122,132.59,Kraken,Crypto,2026-05-12T21:42,"San Francisco, USA",Completed
TXN-000414,U0039,127.16,Walmart,Shopping,2025-10-13T05:32,"New York, USA",Completed
TXN-001186,U0023,159.66,Apple Store,Shopping,2025-08-22T09:53,"Los Angeles, USA",Completed
TXN-001414,U0031,6.22,Starbucks,Food,2025-05-26T01:42,"Chicago, USA",Completed
TXN-000311,U0009,97.39,Walmart,Shopping,2025-10-25T23:45,"New York, USA",Completed
TXN-001341,U0020,27.78,Starbucks,Food,2025-12-22T23:35,"San Francisco, USA",Completed
TXN-001387,U0038,14.87,DoorDash,Food,2025-09-19T02:52,"Los Angeles, USA",Completed
TXN-000426,U0082,84.97,Walmart,Shopping,2026-01-04T12:45,"San Francisco, USA",Pending
TXN-SUSP-00025,U0087,4324.2,Unverified Marketplace,Shopping,2026-02-12T02:34,"Berlin, Germany",Pending
TXN-SUSP-00090,U0026,2579.68,Offshore Exchange,ATM,2026-05-12T00:50,Singapore,Completed
TXN-001361,U0089,58.66,Costco,Groceries,2025-10-13T07:52,"Austin, USA",Completed
TXN-001465,U0069,27.84,Uber,Travel,2026-04-06T05:27,"Seattle, USA",Completed
TXN-000820,U0033,22.1,DoorDash,Food,2025-10-11T03:25,"New York, USA",Completed
TXN-001117,U0017,30.55,Starbucks,Food,2025-11-14T03:47,"San Francisco, USA",Completed
TXN-001478,U0058,79.81,Safeway,Groceries,2026-04-22T23:08,"Chicago, USA",Failed
TXN-000527,U0058,79.5,Trader Joe's,Groceries,2026-04-08T11:57,"London, UK",Completed
TXN-001601,U0135,115.77,Best Buy,Shopping,2026-05-13T05:02,"Chicago, USA",Completed
TXN-000760,U0045,63.25,Best Buy,Shopping,2026-03-01T03:46,"Chicago, USA",Completed
TXN-000183,U0088,165.21,Lyft,Travel,2025-06-26T11:10,"Berlin, Germany",Completed
TXN-000171,U0144,2.5,Subway,Food,2026-02-22T04:36,"Los Angeles, USA",Completed
TXN-001832,U0048,124.69,Netflix,Bills,2025-10-19T22:32,"Chicago, USA",Completed
TXN-001677,U0047,67.2,Best Buy,Shopping,2025-08-11T07:08,"Seattle, USA",Completed
TXN-SUSP-00027,U0110,2678.28,Unknown Crypto Wallet,ATM,2026-03-16T03:01,"Berlin, Germany",Completed
TXN-001780,U0067,34.21,Chipotle,Food,2026-03-28T04:43,"Los Angeles, USA",Completed
TXN-001619,U0074,92.09,Safeway,Groceries,2025-08-14T02:29,"New York, USA",Completed
TXN-000747,U0017,80.88,Costco,Groceries,2026-01-13T12:05,"Chicago, USA",Completed
TXN-000273,U0093,50.62,Kraken,Crypto,2026-03-19T21:20,"Seattle, USA",Completed
TXN-001670,U0093,4.13,Starbucks,Food,2026-05-19T07:58,"London, UK",Completed
TXN-001888,U0012,88.47,Safeway,Groceries,2025-08-22T21:40,"Seattle, USA",Pending
TXN-001045,U0010,126.54,Trader Joe's,Groceries,2025-09-22T12:27,"San Francisco, USA",Completed
TXN-000372,U0058,31.08,Chipotle,Food,2026-01-24T23:12,"Chicago, USA",Completed
TXN-000223,U0114,13.68,Chipotle,Food,2025-07-02T11:15,"Toronto, Canada",Completed
TXN-000594,U0045,67.5,Best Buy,Shopping,2026-03-15T21:20,"Austin, USA",Completed
TXN-001526,U0024,103.99,Crypto.com,Crypto,2025-12-04T06:31,"San Francisco, USA",Completed
TXN-000655,U0094,107.76,Safeway,Groceries,2026-02-19T05:07,"San Francisco, USA",Completed
TXN-000916,U0144,29.0,Chipotle,Food,2025-10-31T11:35,"Toronto, Canada",Completed
TXN-000519,U0054,52.91,Kroger,Groceries,2026-04-14T03:16,"Seattle, USA",Completed
TXN-000335,U0123,14.43,Netflix,Bills,2025-07-02T11:42,"Chicago, USA",Completed
TXN-001423,U0039,149.86,Apple Store,Shopping,2025-12-10T23:15,"Austin, USA",Completed
TXN-001581,U0043,41.06,Chipotle,Food,2025-11-19T11:29,"Chicago, USA",Completed
TXN-001597,U0095,10.3,Subway,Food,2026-01-16T08:07,"San Francisco, USA",Completed
TXN-000772,U0033,60.28,Whole Foods,Groceries,2025-10-19T12:09,"Chicago, USA",Completed
TXN-000016,U0138,47.81,Apple Store,Shopping,2025-05-31T00:47,"Los Angeles, USA",Completed
TXN-000944,U0066,16.44,Subway,Food,2026-05-23T10:51,"New York, USA",Completed
TXN-001613,U0120,10.94,Delta Airlines,Travel,2025-10-22T07:32,"New York, USA",Completed
TXN-001660,U0086,80.0,Bank of America ATM,ATM,2025-10-28T08:13,"Seattle, USA",Completed
TXN-001818,U0022,200.0,Wells Fargo ATM,ATM,2025-09-03T07:22,"Austin, USA",Failed
TXN-000571,U0145,3.44,DoorDash,Food,2025-08-26T09:42,"Seattle, USA",Completed
TXN-000889,U0149,43.41,Walmart,Shopping,2025-12-29T12:21,"Chicago, USA",Completed
TXN-001736,U0024,86.84,Trader Joe's,Groceries,2025-11-04T06:10,"Seattle, USA",Completed
TXN-000466,U0028,277.29,Kraken,Crypto,2026-03-09T06:23,"Chicago, USA",Completed
TXN-000907,U0138,160.05,Binance,Crypto,2026-02-03T23:57,"San Francisco, USA",Completed
TXN-000200,U0121,78.15,Trader Joe's,Groceries,2025-06-14T07:02,"Seattle, USA",Completed
TXN-001303,U0036,63.52,Best Buy,Shopping,2025-10-04T11:45,"Dubai, UAE",Failed
TXN-001180,U0034,114.14,Comcast,Bills,2026-05-19T09:10,"Austin, USA",Completed
TXN-001494,U0013,80.77,Trader Joe's,Groceries,2025-10-25T12:25,"Chicago, USA",Completed
TXN-001407,U0108,76.24,Amazon,Shopping,2026-03-07T21:53,"New York, USA",Completed
TXN-001000,U0089,133.27,Walmart,Shopping,2026-02-28T11:48,"Los Angeles, USA",Completed
TXN-000592,U0024,73.2,Spotify,Bills,2025-06-02T00:02,"Chicago, USA",Completed
TXN-000858,U0002,302.07,Coinbase,Crypto,2026-03-24T09:09,"Austin, USA",Completed
TXN-SUSP-00002,U0022,3026.61,Unverified Marketplace,Crypto,2026-02-28T02:43,Singapore,Failed
TXN-001655,U0078,146.16,Lyft,Travel,2025-06-28T10:47,"New York, USA",Completed
TXN-001886,U0006,67.19,Safeway,Groceries,2026-03-18T05:21,"Seattle, USA",Completed
TXN-000789,U0101,34.39,Starbucks,Food,2026-02-01T03:43,"San Francisco, USA",Completed
TXN-001739,U0020,211.74,Marriott,Travel,2025-10-24T02:29,"San Francisco, USA",Completed
TXN-000044,U0068,154.29,Amazon,Shopping,2025-11-12T01:44,"San Francisco, USA",Completed
TXN-000931,U0014,60.91,Costco,Groceries,2026-01-12T21:52,"Seattle, USA",Completed
TXN-000275,U0057,41.99,Whole Foods,Groceries,2026-04-18T06:27,"San Francisco, USA",Completed
TXN-001453,U0063,115.89,Target,Shopping,2025-11-29T06:59,"Chicago, USA",Completed
TXN-000102,U0068,83.73,Netflix,Bills,2025-07-01T05:03,"Los Angeles, USA",Completed
TXN-001152,U0105,12.31,Starbucks,Food,2025-08-27T03:20,"Austin, USA",Completed
TXN-000860,U0144,326.26,Delta Airlines,Travel,2026-03-21T06:35,"Seattle, USA",Completed
TXN-001562,U0069,30.24,Chipotle,Food,2026-02-06T01:50,"New York, USA",Completed
TXN-000108,U0072,13.12,Local Deli,Food,2026-04-24T12:02,"San Francisco, USA",Completed
TXN-000810,U0047,84.92,Walmart,Shopping,2026-04-02T22:42,"Seattle, USA",Completed
TXN-000498,U0124,59.68,Starbucks,Food,2025-08-15T00:30,"Los Angeles, USA",Completed
TXN-SUSP-00091,U0026,4238.06,Unverified Marketplace,Travel,2026-04-26T01:31,Singapore,Pending
TXN-001390,U0133,79.06,Marriott,Travel,2026-01-28T00:21,"Seattle, USA",Completed
TXN-001443,U0021,90.03,Whole Foods,Groceries,2025-11-18T23:30,"Los Angeles, USA",Completed
TXN-000731,U0030,436.25,Lyft,Travel,2026-03-14T09:15,"Los Angeles, USA",Completed
TXN-SUSP-00010,U0003,4068.38,Unknown Crypto Wallet,Travel,2026-05-09T01:56,"Toronto, Canada",Completed
TXN-001199,U0117,181.65,Delta Airlines,Travel,2025-12-07T02:29,"New York, USA",Completed
TXN-001913,U0129,35.42,Verizon,Bills,2026-02-09T11:08,"San Francisco, USA",Completed
TXN-001812,U0039,34.11,Amazon,Shopping,2026-03-09T03:01,"San Francisco, USA",Completed
TXN-001235,U0087,86.03,Target,Shopping,2026-05-19T04:18,"Austin, USA",Completed
TXN-000694,U0106,16.76,Chipotle,Food,2025-06-10T08:00,"Tokyo, Japan",Completed
TXN-000073,U0033,61.89,Best Buy,Shopping,2025-08-18T12:02,"Berlin, Germany",Completed
TXN-000950,U0049,36.23,Subway,Food,2025-08-11T11:07,"New York, USA",Completed
TXN-001549,U0099,19.57,Local Deli,Food,2025-12-13T09:53,"Seattle, USA",Completed
TXN-001262,U0139,40.0,Wells Fargo ATM,ATM,2025-05-31T21:54,"Seattle, USA",Completed
TXN-001620,U0149,40.85,Trader Joe's,Groceries,2026-05-10T00:28,"Seattle, USA",Failed
TXN-000482,U0134,12.74,Starbucks,Food,2025-10-25T06:33,"Chicago, USA",Completed
TXN-001158,U0103,76.13,Target,Shopping,2025-07-15T21:33,"Seattle, USA",Completed
TXN-000507,U0141,44.46,Subway,Food,2025-12-22T22:39,"New York, USA",Completed
TXN-001223,U0096,95.0,Costco,Groceries,2025-09-18T12:29,"San Francisco, USA",Completed
TXN-000908,U0024,52.59,Apple Store,Shopping,2025-12-17T04:43,"Seattle, USA",Completed
TXN-SUSP-00095,U0127,3961.5,Night ATM,Shopping,2026-03-18T00:53,"Toronto, Canada",Completed
TXN-001056,U0113,52.85,Kroger,Groceries,2025-09-23T23:53,"Los Angeles, USA",Completed
TXN-000781,U0150,223.36,Target,Shopping,2025-10-09T00:20,"Austin, USA",Completed
TXN-001800,U0139,86.43,Trader Joe's,Groceries,2025-06-16T11:30,"Los Angeles, USA",Failed
TXN-000312,U0044,121.86,Uber,Travel,2026-04-16T21:48,"New York, USA",Completed
TXN-001481,U0081,10.09,Walmart,Shopping,2025-11-27T04:33,"Seattle, USA",Completed
TXN-000406,U0031,94.27,Safeway,Groceries,2025-10-30T11:20,"New York, USA",Completed
TXN-001961,U0090,100.96,Best Buy,Shopping,2025-07-10T10:20,"San Francisco, USA",Completed
TXN-001720,U0071,200.0,Chase ATM,ATM,2025-09-08T11:13,"Los Angeles, USA",Completed
TXN-001320,U0033,58.68,Best Buy,Shopping,2025-10-06T21:32,"Seattle, USA",Completed
TXN-001360,U0005,38.09,Apple Store,Shopping,2026-02-19T22:25,"New York, USA",Completed
TXN-000310,U0096,124.71,Target,Shopping,2025-10-09T09:09,"Tokyo, Japan",Completed
TXN-000227,U0080,105.12,Kroger,Groceries,2025-07-30T23:08,"Austin, USA",Completed
TXN-001833,U0032,33.56,Kraken,Crypto,2025-08-07T03:48,"Seattle, USA",Completed
TXN-000999,U0136,25.61,Target,Shopping,2025-05-30T06:01,"Seattle, USA",Completed
TXN-001337,U0062,158.3,Walmart,Shopping,2026-01-13T08:15,"Seattle, USA",Completed
TXN-001774,U0137,40.0,Wells Fargo ATM,ATM,2025-08-22T07:51,"New York, USA",Pending
TXN-SUSP-00078,U0041,4769.91,Unknown Crypto Wallet,ATM,2026-04-26T04:09,"Tokyo, Japan",Completed
TXN-000938,U0135,31.39,Local Deli,Food,2025-07-24T21:49,"Austin, USA",Completed
TXN-000149,U0056,275.76,Binance,Crypto,2025-06-30T03:41,"Los Angeles, USA",Completed
TXN-000765,U0140,57.46,Local Deli,Food,2025-10-10T11:03,"Chicago, USA",Completed
TXN-001252,U0022,8.03,DoorDash,Food,2026-04-14T08:24,"Dubai, UAE",Completed
TXN-001840,U0091,26.61,Local Deli,Food,2025-08-20T22:48,"Austin, USA",Completed
TXN-000693,U0143,40.0,Chase ATM,ATM,2026-04-26T02:24,"Chicago, USA",Completed
TXN-000965,U0120,72.58,Comcast,Bills,2026-02-02T23:22,"Austin, USA",Completed
TXN-000988,U0088,30.99,Local Deli,Food,2025-09-17T12:20,"Los Angeles, USA",Completed
TXN-000576,U0034,100.0,Wells Fargo ATM,ATM,2025-06-14T00:09,"London, UK",Completed
TXN-000558,U0101,107.77,Marriott,Travel,2026-01-22T01:27,"San Francisco, USA",Completed
TXN-001747,U0130,84.2,Spotify,Bills,2026-03-18T01:10,"Seattle, USA",Completed
TXN-000702,U0117,99.72,Whole Foods,Groceries,2026-02-16T00:32,"Los Angeles, USA",Completed
TXN-001311,U0010,34.48,Subway,Food,2025-07-23T05:33,"Chicago, USA",Pending
TXN-001250,U0011,14.24,Chipotle,Food,2025-06-18T04:22,"Seattle, USA",Pending
TXN-000989,U0132,113.21,Kroger,Groceries,2025-10-09T01:58,"Seattle, USA",Completed
TXN-001456,U0113,64.55,Trader Joe's,Groceries,2025-06-13T04:48,"Seattle, USA",Completed
TXN-001256,U0115,49.8,Walmart,Shopping,2026-03-19T09:13,"San Francisco, USA",Completed
TXN-SUSP-00077,U0039,2657.72,Night ATM,Crypto,2026-04-13T03:16,"London, UK",Completed
TXN-000168,U0029,116.51,Apple Store,Shopping,2025-07-23T08:31,"San Francisco, USA",Completed
TXN-001101,U0052,51.1,Comcast,Bills,2026-03-31T06:41,"Chicago, USA",Completed
TXN-000287,U0005,78.01,Whole Foods,Groceries,2025-06-11T10:43,"San Francisco, USA",Completed
TXN-001727,U0125,144.99,Target,Shopping,2025-07-06T21:10,"San Francisco, USA",Completed
TXN-001968,U0119,79.85,Costco,Groceries,2025-08-25T00:53,"Chicago, USA",Completed
TXN-000629,U0111,16.84,Subway,Food,2026-01-25T06:04,"Los Angeles, USA",Completed
TXN-000599,U0103,145.7,Delta Airlines,Travel,2025-09-30T06:09,"Seattle, USA",Completed
TXN-001059,U0106,144.3,Delta Airlines,Travel,2025-12-07T09:10,"San Francisco, USA",Completed
TXN-000943,U0083,60.66,Amazon,Shopping,2026-01-21T01:59,"Berlin, Germany",Completed
TXN-001764,U0114,54.85,Trader Joe's,Groceries,2026-02-09T01:56,"New York, USA",Completed
TXN-001279,U0142,47.74,Trader Joe's,Groceries,2025-10-23T11:13,"Berlin, Germany",Completed
TXN-001709,U0033,65.6,Safeway,Groceries,2026-04-18T21:38,"New York, USA",Failed
TXN-001129,U0074,35.92,Whole Foods,Groceries,2026-02-16T10:45,"Los Angeles, USA",Completed
TXN-001330,U0107,24.18,DoorDash,Food,2025-10-10T05:23,"Seattle, USA",Completed
TXN-000953,U0073,8.1,DoorDash,Food,2025-07-12T03:59,"San Francisco, USA",Completed
TXN-000042,U0073,4.24,Starbucks,Food,2026-03-05T01:21,"Seattle, USA",Completed
TXN-001321,U0140,19.06,Uber,Travel,2025-09-14T03:30,"Los Angeles, USA",Completed
TXN-001491,U0047,45.37,Best Buy,Shopping,2026-05-19T01:50,"Seattle, USA",Completed
TXN-000942,U0064,156.63,Target,Shopping,2025-09-23T12:02,"Austin, USA",Completed
TXN-000753,U0028,95.12,Target,Shopping,2025-12-18T23:42,"Seattle, USA",Completed
TXN-000610,U0026,52.17,Apple Store,Shopping,2025-08-01T04:56,"Seattle, USA",Completed
TXN-001133,U0021,94.59,Local Deli,Food,2025-09-07T04:36,"Austin, USA",Completed
TXN-000940,U0111,40.83,Costco,Groceries,2026-02-03T09:12,"Los Angeles, USA",Completed
TXN-001539,U0065,47.06,Walmart,Shopping,2026-04-05T08:37,"Chicago, USA",Completed
TXN-001890,U0001,94.13,Trader Joe's,Groceries,2026-05-14T11:55,"Toronto, Canada",Completed
TXN-001685,U0113,14.08,Chipotle,Food,2025-12-05T22:32,"Austin, USA",Completed
TXN-000494,U0030,22.95,Costco,Groceries,2025-11-26T07:31,"New York, USA",Completed
TXN-001862,U0014,23.73,Chipotle,Food,2025-11-06T21:11,"Los Angeles, USA",Completed
TXN-000278,U0039,120.0,Chase ATM,ATM,2025-06-26T03:40,"San Francisco, USA",Completed
TXN-001996,U0139,95.17,Crypto.com,Crypto,2025-08-12T00:48,"Chicago, USA",Completed
TXN-000359,U0090,54.6,Amazon,Shopping,2025-09-24T03:55,"Los Angeles, USA",Completed
TXN-001203,U0086,116.03,Target,Shopping,2026-04-17T23:27,"Los Angeles, USA",Completed
TXN-000237,U0089,55.63,Walmart,Shopping,2025-11-02T07:50,"Berlin, Germany",Completed
TXN-000552,U0079,120.0,Bank of America ATM,ATM,2026-01-29T11:25,"Seattle, USA",Completed
TXN-SUSP-00017,U0097,5241.37,Offshore Exchange,Shopping,2026-01-29T01:47,"London, UK",Completed
TXN-001737,U0125,55.05,Lyft,Travel,2025-12-07T03:20,"Austin, USA",Completed
TXN-000209,U0035,165.16,Crypto.com,Crypto,2026-04-14T02:55,"New York, USA",Completed
TXN-001500,U0147,271.08,Uber,Travel,2025-12-01T03:22,"Austin, USA",Completed
TXN-000721,U0128,91.62,Comcast,Bills,2026-04-05T12:37,"Chicago, USA",Completed
TXN-000863,U0112,388.62,Kraken,Crypto,2026-03-19T12:40,"Los Angeles, USA",Completed
TXN-001682,U0090,5.39,Local Deli,Food,2025-06-15T01:38,"Tokyo, Japan",Completed
TXN-001508,U0108,110.51,Lyft,Travel,2026-05-24T02:06,"Seattle, USA",Completed
TXN-000059,U0111,82.44,Uber,Travel,2025-10-28T06:17,"Los Angeles, USA",Completed
TXN-000632,U0137,93.83,Kroger,Groceries,2026-05-16T05:22,"Los Angeles, USA",Completed
TXN-001706,U0117,45.54,Apple Store,Shopping,2025-12-19T11:17,"Seattle, USA",Completed
TXN-001305,U0106,61.25,PG&E,Bills,2025-12-02T23:47,"Chicago, USA",Completed
TXN-SUSP-00009,U0041,4693.4,Unknown Crypto Wallet,Crypto,2026-02-24T01:20,"London, UK",Completed
TXN-SUSP-00007,U0110,5227.52,Night ATM,Travel,2026-05-05T04:07,"Dubai, UAE",Completed
TXN-000364,U0107,65.92,Netflix,Bills,2025-08-06T05:44,"Austin, USA",Completed
TXN-000506,U0031,356.72,Uber,Travel,2026-02-05T11:24,"Berlin, Germany",Completed
TXN-001293,U0013,72.29,Uber,Travel,2026-03-10T12:06,"Austin, USA",Pending
TXN-001611,U0100,103.35,Marriott,Travel,2026-05-18T02:47,"San Francisco, USA",Completed
TXN-SUSP-00039,U0026,6444.61,Unknown Crypto Wallet,Crypto,2026-04-14T02:26,Singapore,Completed
TXN-000734,U0124,3.66,Starbucks,Food,2026-01-07T21:55,"London, UK",Completed
TXN-001315,U0067,78.42,Netflix,Bills,2026-02-18T03:46,"San Francisco, USA",Completed
TXN-000994,U0136,27.12,Best Buy,Shopping,2025-11-26T04:13,"Austin, USA",Completed
TXN-001086,U0071,7.82,Starbucks,Food,2025-10-22T23:54,Singapore,Completed
TXN-000964,U0088,92.32,Best Buy,Shopping,2025-07-11T22:36,"Berlin, Germany",Completed
TXN-000119,U0086,52.41,Comcast,Bills,2026-01-09T12:26,"Chicago, USA",Completed
TXN-001710,U0089,43.59,Whole Foods,Groceries,2026-03-03T06:12,"Austin, USA",Completed
TXN-000707,U0083,158.42,Comcast,Bills,2026-01-12T23:20,"Seattle, USA",Completed
TXN-001654,U0082,59.86,Verizon,Bills,2025-08-27T12:04,"Los Angeles, USA",Completed
TXN-000746,U0047,2.5,Local Deli,Food,2025-10-05T08:29,"Seattle, USA",Completed
TXN-000523,U0042,25.43,Starbucks,Food,2025-09-05T05:52,"Toronto, Canada",Completed
TXN-001402,U0026,90.36,Netflix,Bills,2025-12-28T10:01,"Los Angeles, USA",Pending
TXN-000514,U0118,100.0,Wells Fargo ATM,ATM,2026-03-23T00:53,"Seattle, USA",Pending
TXN-000082,U0137,64.18,Kroger,Groceries,2025-07-25T22:26,"Austin, USA",Completed
TXN-001692,U0010,32.52,Lyft,Travel,2026-05-16T12:52,"New York, USA",Completed
TXN-001866,U0087,30.21,Chipotle,Food,2025-07-12T08:26,"New York, USA",Completed
TXN-001107,U0142,76.04,Comcast,Bills,2026-02-02T10:52,"New York, USA",Completed
TXN-000381,U0100,12.27,Starbucks,Food,2025-11-26T07:12,"Los Angeles, USA",Completed
TXN-001118,U0132,90.48,Trader Joe's,Groceries,2025-08-18T22:30,"New York, USA",Completed
TXN-001923,U0068,231.2,Lyft,Travel,2026-01-09T08:39,"Chicago, USA",Failed
TXN-000085,U0069,66.35,Apple Store,Shopping,2026-01-28T11:31,"Austin, USA",Completed
TXN-001809,U0025,102.63,Spotify,Bills,2026-02-20T22:47,"Los Angeles, USA",Completed
TXN-000673,U0101,198.63,Coinbase,Crypto,2025-09-16T10:22,"New York, USA",Completed
TXN-000775,U0038,161.64,Marriott,Travel,2025-06-11T07:09,"Chicago, USA",Completed
TXN-000330,U0052,72.19,Kroger,Groceries,2025-08-03T06:24,"Chicago, USA",Completed
TXN-000007,U0018,63.26,Costco,Groceries,2026-03-17T03:49,"New York, USA",Completed
TXN-001454,U0106,57.48,Spotify,Bills,2025-07-17T22:26,"Seattle, USA",Completed
TXN-001721,U0121,9.85,DoorDash,Food,2026-02-18T00:53,"San Francisco, USA",Completed
TXN-000893,U0020,67.49,Comcast,Bills,2025-10-28T00:52,"Seattle, USA",Completed
TXN-000165,U0108,11.64,Starbucks,Food,2025-07-11T03:28,"Chicago, USA",Completed
TXN-001404,U0052,81.93,Costco,Groceries,2025-08-03T10:39,"Austin, USA",Completed
TXN-000452,U0102,15.03,Local Deli,Food,2026-05-09T09:06,"Los Angeles, USA",Completed
TXN-000491,U0061,32.03,Lyft,Travel,2026-05-13T12:25,"New York, USA",Completed
TXN-001600,U0038,16.73,Local Deli,Food,2025-07-13T01:50,"Seattle, USA",Completed
TXN-000288,U0012,113.01,Netflix,Bills,2026-03-27T22:19,"Austin, USA",Completed
TXN-001092,U0143,97.1,Safeway,Groceries,2025-09-10T11:32,"New York, USA",Completed
TXN-000088,U0049,103.57,Costco,Groceries,2026-03-05T21:37,"New York, USA",Completed
TXN-SUSP-00067,U0003,5139.47,Unverified Marketplace,Shopping,2026-02-14T04:15,"Dubai, UAE",Completed
TXN-000910,U0139,88.41,Kroger,Groceries,2025-10-26T10:46,"Austin, USA",Completed
TXN-001542,U0090,32.48,Subway,Food,2026-03-26T02:08,"Seattle, USA",Completed
TXN-001867,U0107,54.11,Subway,Food,2026-02-28T22:37,"Seattle, USA",Completed
TXN-000945,U0012,14.75,Chipotle,Food,2026-01-22T08:42,"New York, USA",Completed
TXN-001836,U0016,47.71,Kraken,Crypto,2025-10-17T02:08,"New York, USA",Completed
TXN-000941,U0047,100.83,Kraken,Crypto,2026-05-07T03:30,"Austin, USA",Completed
TXN-001030,U0119,114.37,Amazon,Shopping,2025-10-09T22:24,"Chicago, USA",Completed
TXN-001108,U0043,90.82,Kroger,Groceries,2025-11-08T10:32,"San Francisco, USA",Completed
TXN-001178,U0041,99.82,Trader Joe's,Groceries,2026-01-30T09:23,"Toronto, Canada",Completed
TXN-001436,U0133,77.22,Kroger,Groceries,2025-07-05T01:54,"San Francisco, USA",Completed
TXN-001779,U0059,83.46,Costco,Groceries,2025-08-24T09:56,"Austin, USA",Completed
TXN-000328,U0051,9.58,DoorDash,Food,2025-09-29T12:42,"Chicago, USA",Completed
TXN-001248,U0041,70.53,Target,Shopping,2025-09-08T02:04,"Chicago, USA",Completed
TXN-000443,U0139,96.95,Verizon,Bills,2025-07-08T08:55,"Austin, USA",Completed
TXN-001113,U0113,12.68,Starbucks,Food,2026-05-07T05:13,"Austin, USA",Completed
TXN-001419,U0107,95.54,Netflix,Bills,2025-12-09T00:33,"Los Angeles, USA",Completed
TXN-001703,U0034,203.38,Best Buy,Shopping,2026-05-03T05:52,"Austin, USA",Completed
TXN-000349,U0045,102.64,PG&E,Bills,2025-11-22T11:43,"Los Angeles, USA",Completed
TXN-001858,U0097,81.23,Kroger,Groceries,2026-02-08T06:19,"Austin, USA",Completed
TXN-000178,U0145,44.99,Whole Foods,Groceries,2025-08-24T12:33,"Los Angeles, USA",Completed
TXN-001302,U0019,34.81,Local Deli,Food,2025-11-28T08:09,"San Francisco, USA",Completed
TXN-000870,U0049,10.26,Chipotle,Food,2025-08-13T04:57,"Los Angeles, USA",Completed
TXN-000833,U0053,18.13,DoorDash,Food,2025-08-22T23:39,"New York, USA",Completed
TXN-000087,U0091,20.79,DoorDash,Food,2025-08-27T12:17,"Los Angeles, USA",Completed
TXN-001524,U0101,76.82,Amazon,Shopping,2026-02-27T01:10,"San Francisco, USA",Completed
TXN-SUSP-00052,U0022,1417.22,Luxury Wire Transfer,ATM,2026-04-04T04:24,"Berlin, Germany",Failed
TXN-000458,U0117,16.81,Chipotle,Food,2025-06-24T04:06,"New York, USA",Completed
TXN-000778,U0100,54.37,Airbnb,Travel,2026-02-22T04:28,"Chicago, USA",Completed
TXN-001042,U0092,298.72,Amazon,Shopping,2025-11-22T09:56,"Austin, USA",Completed
TXN-001975,U0019,111.77,Airbnb,Travel,2025-07-28T22:17,"Chicago, USA",Completed
TXN-000055,U0134,33.16,Starbucks,Food,2026-05-23T10:04,Singapore,Completed
TXN-001622,U0146,81.53,Whole Foods,Groceries,2025-11-08T04:14,"Seattle, USA",Completed
TXN-000644,U0041,136.83,Comcast,Bills,2025-12-01T23:19,"Chicago, USA",Completed
TXN-001026,U0037,22.88,Starbucks,Food,2026-02-27T02:22,"San Francisco, USA",Completed
TXN-000678,U0114,158.03,PG&E,Bills,2025-08-20T08:43,"Seattle, USA",Completed
TXN-000222,U0074,128.89,Target,Shopping,2026-05-21T11:17,"Seattle, USA",Failed
TXN-000114,U0062,90.44,Safeway,Groceries,2025-07-26T21:44,"Seattle, USA",Completed
TXN-001085,U0046,53.99,Costco,Groceries,2025-10-12T09:05,"Austin, USA",Completed
TXN-001829,U0036,63.67,Spotify,Bills,2025-07-26T22:49,"San Francisco, USA",Completed
TXN-001095,U0053,17.64,DoorDash,Food,2026-03-12T09:28,"Dubai, UAE",Completed
TXN-000175,U0086,114.22,Airbnb,Travel,2025-10-31T07:18,"Los Angeles, USA",Completed
TXN-001659,U0107,147.45,Comcast,Bills,2025-11-08T12:45,"Los Angeles, USA",Completed
TXN-000590,U0044,74.04,Spotify,Bills,2026-05-18T04:43,"Seattle, USA",Completed
TXN-001935,U0121,80.0,Bank of America ATM,ATM,2026-02-24T08:02,"Chicago, USA",Completed
TXN-001681,U0038,143.35,Spotify,Bills,2025-08-12T03:53,"San Francisco, USA",Completed
